main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\llm\OpenAiCompatLlmProvider.java:77:45	hash_upper	Map<String, Object> body = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:7:23	hash_cap	import java.util.LinkedHashMap;
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:7:23	hash_lower	import java.util.LinkedHashMap;
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:7:23	hash_upper	import java.util.LinkedHashMap;
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:28:76	hash_cap	public static final Map<String, Map<String, String>> TABLES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:28:76	hash_lower	public static final Map<String, Map<String, String>> TABLES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:28:76	hash_upper	public static final Map<String, Map<String, String>> TABLES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:31:70	hash_cap	public static final Map<String, String> FIELD_ALIASES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:31:70	hash_lower	public static final Map<String, String> FIELD_ALIASES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:31:70	hash_upper	public static final Map<String, String> FIELD_ALIASES = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:38:72	hash_cap	public static final Map<String, List<String>> FEW_SHOTS = new LinkedHashMap<>();
main	analytics-server	analytics-server\ai-decision\src\main\java\com\graduation\analytics\ai\SemanticCatalog.java:38:72	hash_lower	public static final Map<String, List<String>> FEW_SHOTS = new LinkedHashMap<>();
