main	mall-simulator	6	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\auth\entity\UserEntity.java
main	mall-simulator	6	uuid_lower,uuid_mixed,uuid_upper	mall-simulator\src\main\java\com\graduation\mall\config\AppConfig.java
main	mall-simulator	6	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\controller\AdminProductController.java
main	mall-simulator	6	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\outbox\EventEnvelope.java
main	mall-simulator	6	uuid_lower,uuid_mixed,uuid_upper	mall-simulator\src\main\java\com\graduation\mall\outbox\TraceContext.java
main	mall-simulator	9	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\controller\MallController.java
main	mall-simulator	9	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\controller\OutboxController.java
main	mall-simulator	12	uuid_lower,uuid_mixed,uuid_upper	mall-simulator\src\main\java\com\graduation\mall\outbox\UuidEventIdGenerator.java
main	mall-simulator	18	hash_cap,hash_lower,hash_upper,uuid_lower,uuid_mixed,uuid_upper	mall-simulator\src\main\java\com\graduation\mall\auth\AuthService.java
main	mall-simulator	39	hash_cap,hash_lower,hash_upper	mall-simulator\src\main\java\com\graduation\mall\outbox\EventPayloadFactory.java
main	spark-jobs	1	proxy_key_cn	spark-jobs\src\main\scala\com\graduation\analytics\sql\IdCodec.scala
main	spark-jobs	9	hash_cap,hash_lower,hash_upper	spark-jobs\src\main\scala\com\graduation\analytics\sql\OdsV2Columns.scala
main	spark-jobs	12	hash_cap,hash_lower,hash_upper,sha256,sha256_upper	spark-jobs\src\main\scala\com\graduation\analytics\sql\OdsLoadSql.scala
main	spark-jobs	14	hash_cap,hash_lower,hash_upper,messagedigest,sha256,sha256_hyphen,sha256_upper	spark-jobs\src\main\scala\com\graduation\analytics\sql\JsonObjectSlicer.scala
main	spark-jobs	24	hash_cap,hash_lower,hash_upper,sha256,sha256_hyphen,sha256_upper	spark-jobs\src\main\scala\com\graduation\analytics\job\EventOdsLoadJob.scala
main	synthetic-data-generator	3	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\EngineOutcome.java
main	synthetic-data-generator	3	uuid_lower,uuid_mixed,uuid_upper	synthetic-data-generator\src\main\java\com\graduation\generator\contract\ContractFormat.java
main	synthetic-data-generator	5	messagedigest,sha256_hyphen	synthetic-data-generator\src\main\java\com\graduation\generator\contract\JsonlEventSink.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\OperationJournalEntry.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\OperationJournal.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\MallApiGenerationEngine.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\GenerationRequest.java
